Easting,Northing,Tree_ID,Year,Nests_Removed
521146,173426,,2014,1
521144,173347,,2014,3
521142,173363,,2014,2
521141,173574,,2014,5
521140,172392,,2014,1
521138,172298,,2014,1
521138,173140,,2014,2
521134,173128,,2014,2
521131,173538,,2014,11
521123,173557,,2014,3
521122,173564,,2014,8
521121,172210,,2014,2
521121,173159,,2014,2
521120,172340,,2014,10
521117,172283,,2014,11
521109,172304,,2014,1
521109,172387,,2014,3
521100,172330,,2014,4
521098,172339,,2014,1
521093,172335,,2014,1
521092,173103,,2014,1
521090,173114,,2014,1
521077,172446,,2014,4
521070,173567,,2014,2
521069,173581,,2014,3
521068,173447,,2014,2
521067,173432,,2014,1
521067,173453,,2014,1
521066,173416,,2014,2
521064,172337,,2014,5
521064,173548,,2014,4
521056,172263,,2014,3
521056,173351,,2014,5
521054,173421,,2014,5
521052,172253,,2014,1
521052,173431,,2014,1
521045,172297,,2014,4
521045,173607,,2014,2
521039,173557,,2014,1
521035,172275,,2014,5
521034,172895,,2014,2
521034,173609,,2014,2
521027,172299,,2014,9
521026,172895,,2014,3
521020,172874,,2014,9
521020,174080,,2014,1
521019,172268,,2014,5
521013,173626,,2014,1
521010,173594,,2014,1
521008,174082,,2014,6
521008,174119,,2014,2
521007,174095,,2014,3
521004,172255,,2014,1
521004,172296,,2014,4
521003,174272,,2014,2
521000,173621,,2014,2
520998,174088,,2014,2
520997,174090,,2014,2
520997,174271,,2014,1
520975,174296,,2014,4
520968,174294,,2014,2
520967,172838,,2014,1
520967,172860,,2014,1
520963,172816,,2014,8
520963,172822,,2014,3
520961,172404,,2014,1
520958,172837,,2014,1
520958,172865,,2014,2
520955,172809,,2014,8
520948,172789,,2014,1
520947,174104,,2014,5
520943,174310,,2014,2
520939,172401,,2014,2
520939,174072,,2014,4
520935,174056,,2014,5
520933,172784,,2014,1
520929,172761,,2014,3
520926,172407,,2014,1
520924,174062,,2014,10
520915,172731,,2014,1
520915,172740,,2014,1
520910,172379,,2014,4
520909,172743,,2014,3
520905,172717,,2014,2
520901,172401,,2014,3
520891,172700,,2014,5
520889,172694,,2014,10
520882,172403,,2014,2
520877,172691,,2014,2
520873,172660,,2014,6
520871,172670,,2014,1
520870,172652,,2014,1
520867,172659,,2014,2
520863,172641,,2014,1
520861,172378,,2014,2
520856,174319,,2014,6
520850,172386,,2014,7
520839,174432,,2014,1
520836,172626,,2014,5
520833,172377,,2014,2
520815,174277,,2014,5
520814,172622,,2014,2
520814,174138,,2014,5
520807,174110,,2014,18
520807,174273,,2014,1
520805,174294,,2014,11
520801,174101,,2014,8
520799,172618,,2014,2
520796,172610,,2014,8
520786,173229,,2014,6
520784,174145,,2014,7
520783,172374,,2014,11
520780,174421,,2014,1
520779,172615,,2014,8
520775,172390,,2014,12
520774,174160,,2014,4
520771,174081,,2014,11
520771,174417,,2014,2
520770,173219,,2014,1
520768,173195,,2014,4
520762,172383,,2014,2
520759,174424,,2014,1
520758,174227,,2014,3
520756,174336,,2014,14
520755,174073,,2014,9
520755,174089,,2014,15
520754,174144,,2014,2
520748,172636,,2014,4
520747,174179,,2014,8
520746,172390,,2014,2
520741,174344,,2014,2
520735,174192,,2014,1
520729,174179,,2014,8
520716,172366,,2014,3
520710,173152,,2014,3
520706,172614,,2014,2
520706,173098,,2014,7
520694,172613,,2014,1
520692,172623,,2014,1
520692,173140,,2014,3
520676,172616,,2014,2
520675,172609,,2014,3
520675,173830,,2014,27
520672,172597,,2014,7
520664,172913,,2014,2
520661,172918,,2014,2
520659,172602,,2014,7
520659,173031,,2014,1
520651,174498,,2014,2
520650,173095,,2014,1
520648,173104,,2014,3
520645,172987,,2014,1
520644,174502,,2014,4
520642,174478,,2014,4
520637,172608,,2014,24
520633,172614,,2014,2
520632,173018,,2014,2
520632,173018,,2014,8
520626,174010,,2014,9
520622,172611,,2014,3
520620,174510,,2014,2
520617,172616,,2014,5
520616,172907,,2014,2
520615,172984,,2014,3
520612,174019,,2014,2
520611,172529,,2014,6
520607,172520,,2014,15
520603,173993,,2014,10
520598,172521,,2014,8
520596,173999,,2014,3
520591,172908,,2014,2
520586,173984,,2014,3
520576,173984,,2014,3
520574,173995,,2014,19
520563,174453,,2014,2
520561,173986,,2014,28
520560,172726,,2014,6
520553,173966,,2014,5
520552,174474,,2014,5
520550,173774,,2014,13
520550,173992,,2014,20
520542,171805,,2014,1
520536,173776,,2014,16
520535,172883,,2014,1
520534,173965,,2014,3
520533,171819,,2014,3
520531,172877,,2014,5
520530,173980,,2014,1
520529,172493,,2014,3
520529,173958,,2014,6
520526,173806,,2014,14
520524,171807,,2014,3
520524,172502,,2014,17
520519,173959,,2014,2
520516,173965,,2014,3
520514,173984,,2014,2
520513,173754,,2014,2
520513,173959,,2014,5
520513,174034,,2014,7
520511,171808,,2014,2
520511,174043,,2014,12
520510,174467,,2014,25
520508,171812,,2014,1
520506,173962,,2014,2
520505,172496,,2014,1
520504,172511,,2014,11
520503,173952,,2014,3
520502,173802,,2014,12
520501,172527,,2014,20
520500,172483,,2014,5
520499,171823,,2014,1
520498,171821,,2014,1
520494,171662,,2014,1
520494,171825,,2014,1
520489,172512,,2014,20
520487,171850,,2014,1
520486,171867,,2014,1
520486,173959,,2014,5
520485,171838,,2014,2
520483,171852,,2014,1
520483,171881,,2014,2
520481,173959,,2014,3
520480,171664,,2014,1
520476,173955,,2014,1
520475,172504,,2014,6
520475,172719,,2014,2
520474,171648,,2014,3
520474,171863,,2014,1
520473,171761,,2014,17
520473,171847,,2014,2
520473,173966,,2014,1
520472,171805,,2014,12
520471,171786,,2014,13
520470,171644,,2014,1
520470,172515,,2014,41
520466,172536,,2014,17
520466,173947,,2014,23
520462,171635,,2014,3
520457,171638,,2014,3
520454,172747,,2014,1
520453,172609,,2014,1
520453,172700,,2014,1
520450,172743,,2014,1
520440,172735,,2014,1
520440,174441,,2014,1
520434,172617,,2014,2
520429,172649,,2014,2
520429,174423,,2014,1
520427,174434,,2014,1
520417,173930,,2014,6
520414,174436,,2014,4
520411,174449,,2014,4
520397,174397,,2014,1
520394,174399,,2014,2
520391,174471,,2014,2
520379,174443,,2014,5
520377,174395,,2014,2
520374,174432,,2014,1
520369,174430,,2014,1
520369,174461,,2014,6
520366,174409,,2014,1
520359,174315,,2014,6
520359,174402,,2014,3
520357,174300,,2014,1
520357,174442,,2014,4
520356,173983,,2014,1
520356,174444,,2014,1
520350,174374,,2014,1
520350,174438,,2014,4
520343,174306,,2014,1
520339,174378,,2014,2
520327,174443,,2014,6
520322,174373,,2014,5
520317,173894,,2014,6
520315,174477,,2014,1
520312,172645,,2014,14
520307,172617,,2014,15
520302,174407,,2014,30
520298,174467,,2014,11
520292,174359,,2014,35
520291,173930,,2014,20
520286,172673,,2014,1
520284,174486,,2014,1
520276,171827,,2014,20
520276,173942,,2014,4
520271,173951,,2014,2
520268,172679,,2014,1
520267,173903,,2014,5
520267,174406,,2014,2
520262,172701,,2014,2
520261,173904,,2014,8
520260,174343,,2014,42
520258,171846,,2014,9
520257,173945,,2014,6
520255,172669,,2014,1
520253,172689,,2014,1
520253,174412,,2014,15
520252,172671,,2014,1
520246,173264,,2014,1
520246,174411,,2014,5
520244,172561,,2014,3
520244,172665,,2014,5
520241,174379,,2014,5
520240,171871,,2014,6
520240,172662,,2014,1
520238,173975,,2014,3
520238,174369,,2014,4
520238,174422,,2014,2
520238,174453,,2014,1
520237,174438,,2014,3
520236,171836,,2014,3
520232,172683,,2014,2
520231,171598,,2014,4
520229,172691,,2014,1
520229,174408,,2014,7
520227,172673,,2014,1
520227,173963,,2014,1
520226,172562,,2014,2
520226,172702,,2014,1
520224,171801,,2014,3
520224,172586,,2014,5
520224,174383,,2014,8
520222,171858,,2014,18
520222,172718,,2014,1
520222,174313,,2014,7
520221,173939,,2014,5
520220,171819,,2014,2
520220,172705,,2014,1
520220,173309,,2014,1
520218,171582,,2014,2
520217,174290,,2014,19
520215,174373,,2014,4
520211,173328,,2014,1
520208,172838,,2014,2
520208,174370,,2014,3
520207,172122,,2014,1
520207,174377,,2014,2
520206,174307,,2014,16
520205,173308,,2014,3
520205,174303,,2014,13
520204,171803,,2014,1
520203,172821,,2014,3
520203,172849,,2014,30
520201,171552,,2014,9
520200,174391,,2014,14
520198,171852,,2014,5
520197,174260,,2014,2
520195,173324,,2014,2
520193,172693,,2014,2
520193,174363,,2014,6
520192,174333,,2014,12
520191,174298,,2014,9
520190,174387,,2014,10
520189,172707,,2014,1
520189,174348,,2014,2
520187,174349,,2014,20
520184,174328,,2014,3
520179,174266,,2014,6
520179,174389,,2014,6
520178,173323,,2014,1
520177,174287,,2014,6
520177,174318,,2014,23
520177,174335,,2014,7
520175,173310,,2014,3
520173,174357,,2014,9
520169,173910,,2014,3
520169,174297,,2014,9
520168,174266,,2014,7
520168,174326,,2014,23
520167,171850,,2014,1
520166,173887,,2014,15
520166,174292,,2014,5
520164,174279,,2014,5
520162,171505,,2014,7
520157,172552,,2014,2
520154,171492,,2014,3
520148,171867,,2014,5
520141,171476,,2014,3
520140,172568,,2014,1
520135,173521,,2014,4
520130,171457,,2014,9
520125,173877,,2014,2
520115,172062,,2014,1
520114,172063,,2014,1
520114,172625,,2014,1
520113,171446,,2014,13
520112,173531,,2014,11
520111,173811,,2014,10
520108,173907,,2014,15
520099,171425,,2014,15
520098,172555,,2014,2
520097,173542,,2014,2
520096,171773,,2014,7
520094,171420,,2014,2
520093,173558,,2014,6
520093,173870,,2014,7
520091,171414,,2014,1
520091,172748,,2014,10
520091,173794,,2014,6
520087,171933,,2014,4
520087,173193,,2014,3
520079,173898,,2014,8
520077,172556,,2014,3
520076,172025,,2014,1
520076,172725,,2014,2
520075,171392,,2014,9
520074,172500,,2014,3
520073,171385,,2014,5
520069,171377,,2014,4
520058,173545,,2014,4
520058,173578,,2014,14
520057,172956,,2014,7
520055,171357,,2014,4
520054,172962,,2014,1
520048,172978,,2014,2
520048,173403,,2014,1
520048,173593,,2014,8
520047,173583,,2014,23
520047,173796,,2014,9
520045,172550,,2014,1
520044,173560,,2014,3
520043,171961,,2014,1
520043,173556,,2014,10
520039,171354,,2014,3
520032,172056,,2014,1
520028,171339,,2014,9
520026,173600,,2014,13
520025,171765,,2014,1
520025,173611,,2014,10
520021,171751,,2014,1
520018,173607,,2014,2
520017,173418,,2014,2
520012,171309,,2014,33
520011,171154,,2014,5
520009,172463,,2014,4
520008,172489,,2014,2
520008,173886,,2014,1
520005,173873,,2014,2
520002,171149,,2014,7
520001,172525,,2014,3
520001,173872,,2014,7
519999,173245,,2014,3
519994,173958,,2014,1
519992,173943,,2014,1
519991,173433,,2014,5
519988,173842,,2014,1
519988,173946,,2014,4
519986,171134,,2014,7
519985,173269,,2014,4
519985,173810,,2014,1
519983,171127,,2014,2
519983,171893,,2014,1
519982,173876,,2014,10
519981,171955,,2014,2
519980,171150,,2014,17
519979,171113,,2014,15
519979,171122,,2014,7
519979,173841,,2014,1
519978,171272,,2014,5
519977,171131,,2014,1
519977,171871,,2014,2
519976,173797,,2014,1
519974,173962,,2014,2
519973,173415,,2014,6
519972,171902,,2014,2
519972,171956,,2014,1
519972,173946,,2014,15
519971,171137,,2014,14
519969,171260,,2014,8
519969,173806,,2014,1
519969,173961,,2014,1
519968,173878,,2014,1
519966,171254,,2014,7
519966,173316,,2014,1
519966,173941,,2014,2
519966,174144,,2014,1
519965,173288,,2014,1
519964,173784,,2014,1
519963,171658,,2014,1
519962,173932,,2014,2
519962,173969,,2014,1
519961,171150,,2014,2
519960,171157,,2014,5
519960,173776,,2014,1
519959,171182,,2014,3
519958,173418,,2014,8
519958,174096,,2014,5
519956,174163,,2014,1
519955,171171,,2014,6
519955,171234,,2014,11
519955,173298,,2014,3
519954,172440,,2014,1
519953,174027,,2014,6
519952,174394,,2014,23
519951,174092,,2014,1
519949,171227,,2014,2
519949,173944,,2014,1
519947,173863,,2014,1
519946,174002,,2014,1
519945,174041,,2014,2
519945,174068,,2014,1
519943,171073,,2014,13
519943,172469,,2014,7
519943,173325,,2014,2
519943,173430,,2014,1
519943,173928,,2014,1
519942,173334,,2014,2
519942,174049,,2014,4
519941,171092,,2014,1
519941,173981,,2014,2
519940,174030,,2014,1
519940,174257,,2014,14
519939,171577,,2014,2
519938,173774,,2014,2
519937,173924,,2014,1
519937,174220,,2014,12
519935,174075,,2014,2
519934,174063,,2014,1
519934,174068,,2014,1
519931,172480,,2014,1
519930,171577,,2014,2
519930,172464,,2014,1
519929,173928,,2014,2
519929,174056,,2014,5
519927,172412,,2014,1
519927,173781,,2014,5
519927,173946,,2014,1
519926,173979,,2014,1
519926,174045,,2014,2
519925,174031,,2014,4
519924,173836,,2014,1
519924,173924,,2014,2
519923,173861,,2014,1
519922,171435,,2014,1
519922,174027,,2014,1
519921,173915,,2014,1
519921,173954,,2014,10
519919,174053,,2014,22
519918,173844,,2014,1
519918,173963,,2014,1
519918,173981,,2014,13
519918,174069,,2014,5
519917,172000,,2014,1
519916,173814,,2014,2
519915,171379,,2014,1
519915,171665,,2014,3
519915,172454,,2014,1
519915,174013,,2014,2
519914,174061,,2014,1
519912,173848,,2014,2
519912,173963,,2014,3
519912,173968,,2014,3
519912,173991,,2014,4
519911,171364,,2014,2
519911,173900,,2014,3
519911,173944,,2014,5
519911,174420,,2014,41
519910,171416,,2014,2
519909,172247,,2014,1
519909,174038,,2014,4
519908,171227,,2014,1
519907,171087,,2014,11
519907,171421,,2014,1
519907,171837,,2014,1
519907,172001,,2014,1
519907,173949,,2014,2
519906,173832,,2014,5
519906,173972,,2014,2
519906,174010,,2014,3
519903,173822,,2014,3
519902,171084,,2014,20
519901,173814,,2014,2
519899,171331,,2014,1
519899,174017,,2014,7
519898,174058,,2014,5
519896,171824,,2014,1
519896,172243,,2014,2
519896,172265,,2014,1
519895,173849,,2014,2
519895,173985,,2014,2
519893,172205,,2014,1
519892,172001,,2014,1
519891,171354,,2014,4
519891,171840,,2014,3
519891,173943,,2014,9
519891,174008,,2014,4
519889,171090,,2014,14
519889,173748,,2014,5
519888,171079,,2014,13
519888,172271,,2014,3
519887,174057,,2014,5
519887,174109,,2014,9
519886,172029,,2014,1
519886,173881,,2014,10
519886,174032,,2014,1
519886,174037,,2014,7
519884,171320,,2014,3
519883,171727,,2014,1
519882,173888,,2014,1
519881,171695,,2014,2
519881,174019,,2014,1
519880,171093,,2014,5
519880,174063,,2014,1
519879,171315,,2014,4
519879,171718,,2014,2
519878,173994,,2014,3
519877,171305,,2014,6
519877,173825,,2014,1
519876,171334,,2014,3
519875,173977,,2014,3
519874,173843,,2014,1
519872,173943,,2014,4
519870,171085,,2014,15
519870,171883,,2014,4
519868,171675,,2014,1
519867,171366,,2014,1
519867,171701,,2014,1
519867,173890,,2014,1
519867,173951,,2014,13
519866,174054,,2014,6
519865,171690,,2014,2
519865,171984,,2014,1
519863,171762,,2014,10
519863,173444,,2014,12
519862,171794,,2014,1
519861,172018,,2014,1
519861,173840,,2014,2
519861,174038,,2014,6
519860,171998,,2014,1
519859,171322,,2014,6
519857,171804,,2014,1
519857,173995,,2014,32
519856,173759,,2014,5
519855,173909,,2014,1
519853,171380,,2014,5
519853,172024,,2014,1
519852,171367,,2014,1
519852,172054,,2014,1
519849,171828,,2014,1
519849,171851,,2014,2
519848,173929,,2014,11
519847,171093,,2014,11
519846,173924,,2014,4
519845,171940,,2014,2
519845,173961,,2014,1
519844,172001,,2014,1
519844,173792,,2014,15
519843,171335,,2014,9
519843,174004,,2014,25
519842,174012,,2014,5
519841,172052,,2014,1
519841,172205,,2014,2
519838,173798,,2014,2
519836,171400,,2014,3
519836,173110,,2014,2
519836,173846,,2014,2
519834,171777,,2014,1
519834,172032,,2014,1
519831,171939,,2014,1
519831,173931,,2014,2
519828,171496,,2014,1
519828,173946,,2014,10
519825,172201,,2014,1
519824,171081,,2014,15
519824,171863,,2014,2
519821,171208,,2014,3
519817,172904,,2014,1
519817,173894,,2014,10
519816,171152,,2014,5
519815,172918,,2014,1
519814,171396,,2014,5
519813,171222,,2014,3
519812,171161,,2014,6
519812,174023,,2014,1
519811,173913,,2014,11
519810,171059,,2014,9
519810,172911,,2014,3
519810,174007,,2014,3
519808,171215,,2014,12
519808,172054,,2014,1
519808,174033,,2014,1
519807,171228,,2014,2
519807,172033,,2014,1
519807,173305,,2014,3
519807,173880,,2014,1
519807,174005,,2014,3
519806,171565,,2014,4
519806,173454,,2014,1
519806,173914,,2014,25
519806,174022,,2014,1
519805,171827,,2014,3
519804,171735,,2014,2
519803,171147,,2014,5
519803,171166,,2014,5
519802,171243,,2014,12
519802,171597,,2014,2
519802,172902,,2014,3
519801,172056,,2014,2
519799,171159,,2014,3
519799,173945,,2014,4
519797,174000,,2014,1
519796,171051,,2014,6
519796,173857,,2014,1
519796,173919,,2014,3
519796,174000,,2014,7
519795,174013,,2014,2
519794,171050,,2014,14
519793,172050,,2014,1
519792,173907,,2014,11
519791,173887,,2014,21
519789,174022,,2014,2
519788,173995,,2014,7
519788,174010,,2014,1
519787,171964,,2014,9
519786,173460,,2014,2
519785,173148,,2014,3
519784,172843,,2014,2
519784,173955,,2014,1
519781,174037,,2014,2
519780,173144,,2014,2
519778,171439,,2014,1
519775,173462,,2014,1
519773,171772,,2014,2
519773,171980,,2014,1
519773,173937,,2014,3
519772,171591,,2014,2
519772,171864,,2014,4
519772,173999,,2014,4
519771,172040,,2014,1
519771,173968,,2014,1
519770,171777,,2014,1
519770,173969,,2014,2
519769,171607,,2014,1
519767,173933,,2014,1
519766,171372,,2014,1
519766,173342,,2014,2
519765,171838,,2014,1
519764,170998,,2014,12
519761,172031,,2014,1
519761,172087,,2014,2
519760,172024,,2014,3
519760,173360,,2014,2
519760,173865,,2014,4
519759,170990,,2014,12
519756,170969,,2014,20
519754,171446,,2014,1
519753,170973,,2014,7
519753,171606,,2014,1
519753,174006,,2014,5
519751,172013,,2014,1
519750,171390,,2014,4
519749,171335,,2014,2
519748,173955,,2014,1
519746,173973,,2014,1
519744,171888,,2014,3
519743,171497,,2014,3
519740,173470,,2014,3
519739,171523,,2014,1
519738,172940,,2014,2
519737,170911,,2014,4
519736,171893,,2014,2
519735,171515,,2014,2
519735,172951,,2014,2
519734,171440,,2014,2
519734,171513,,2014,2
519734,171519,,2014,1
519734,171523,,2014,1
519734,171527,,2014,1
519734,171527,,2014,2
519733,173887,,2014,4
519732,171446,,2014,3
519731,171061,,2014,1
519731,173936,,2014,1
519728,170903,,2014,1
519728,173878,,2014,3
519727,171812,,2014,1
519727,173422,,2014,1
519727,173474,,2014,2
519727,173894,,2014,2
519727,173980,,2014,2
519726,173426,,2014,1
519724,172920,,2014,3
519721,171158,,2014,2
519720,172039,,2014,1
519720,173441,,2014,2
519719,171065,,2014,2
519719,171634,,2014,1
519718,171803,,2014,6
519716,172865,,2014,1
519712,171388,,2014,3
519711,171167,,2014,4
519709,171467,,2014,1
519709,172874,,2014,1
519708,172925,,2014,5
519706,174447,,2014,2
519705,171803,,2014,4
519705,171885,,2014,1
519704,171463,,2014,1
519704,171649,,2014,1
519703,173923,,2014,2
519703,173967,,2014,1
519702,171375,,2014,1
519701,173981,,2014,2
519699,171662,,2014,1
519698,171846,,2014,1
519698,173954,,2014,1
519697,172904,,2014,1
519693,172830,,2014,1
519692,173941,,2014,6
519690,171004,,2014,2
519690,171994,,2014,1
519690,173881,,2014,1
519689,171463,,2014,3
519689,171471,,2014,2
519688,170993,,2014,6
519687,172851,,2014,5
519686,171022,,2014,1
519685,171868,,2014,1
519685,172878,,2014,2
519682,171689,,2014,1
519679,170767,,2014,4
519679,172913,,2014,1
519677,170765,,2014,1
519671,173834,,2014,3
519668,170729,,2014,2
519668,171727,,2014,1
519667,170748,,2014,11
519666,170999,,2014,4
519666,171012,,2014,3
519666,171738,,2014,1
519665,171115,,2014,9
519664,171461,,2014,1
519663,172889,,2014,4
519662,171445,,2014,1
519660,173866,,2014,2
519657,171136,,2014,14
519656,171985,,2014,3
519655,171505,,2014,8
519654,171717,,2014,2
519653,171740,,2014,4
519653,172879,,2014,2
519652,170717,,2014,5
519651,170721,,2014,5
519651,171872,,2014,3
519646,171650,,2014,1
519642,171106,,2014,2
519640,173460,,2014,1
519639,170698,,2014,1
519639,171064,,2014,4
519639,171101,,2014,14
519639,171498,,2014,1
519638,171110,,2014,4
519638,172714,,2014,2
519638,173125,,2014,2
519636,171124,,2014,5
519634,171753,,2014,2
519634,173023,,2014,9
519633,171072,,2014,1
519632,171124,,2014,3
519632,171812,,2014,1
519631,171070,,2014,1
519631,171764,,2014,1
519626,171004,,2014,1
519625,171068,,2014,2
519625,171513,,2014,2
519625,171548,,2014,1
519625,171709,,2014,2
519624,171013,,2014,1
519623,171501,,2014,1
519623,171693,,2014,3
519621,171149,,2014,4
519620,171148,,2014,5
519620,171722,,2014,7
519619,172710,,2014,2
519618,171001,,2014,1
